ax,ay,az,time,acceleration
24244,1983,17153,2018-01-01 00:36:22,43380
23041,1625,17095,2018-01-01 00:36:23,41761
21630,1278,17015,2018-01-01 00:36:24,39923
20306,1020,16972,2018-01-01 00:36:25,38298
18974,782,16965,2018-01-01 00:36:26,36721
17542,548,16961,2018-01-01 00:36:27,35051
17542,548,16961,2018-01-01 00:36:28,35051
14506,246,16854,2018-01-01 00:36:29,31606
14506,246,16854,2018-01-01 00:36:30,31606
11503,-22,16710,2018-01-01 00:36:31,28191
11503,-22,16710,2018-01-01 00:36:32,28191
8607,-214,16664,2018-01-01 00:36:33,25057
8607,-214,16664,2018-01-01 00:36:34,25057
5715,-426,16582,2018-01-01 00:36:35,21871
5715,-426,16582,2018-01-01 00:36:36,21871
2481,-441,16482,2018-01-01 00:36:37,18522
2481,-441,16482,2018-01-01 00:36:38,18522
1054,-493,16440,2018-01-01 00:36:39,17001
-491,-555,16374,2018-01-01 00:36:40,15328
-2062,-596,16304,2018-01-01 00:36:41,13646
-3475,-634,16248,2018-01-01 00:36:42,12139
-4852,-650,16211,2018-01-01 00:36:43,10709
-6281,-654,16206,2018-01-01 00:36:44,9271
-7669,-697,16200,2018-01-01 00:36:45,7834
-9059,-744,16155,2018-01-01 00:36:46,6352
-10554,-732,16106,2018-01-01 00:36:47,4820
-12055,-714,16069,2018-01-01 00:36:48,3300
-13397,-715,16034,2018-01-01 00:36:49,1922
-14675,-696,16002,2018-01-01 00:36:50,631
-16032,-710,15942,2018-01-01 00:36:51,-800
-17330,-757,15869,2018-01-01 00:36:52,-2218
-18543,-790,15836,2018-01-01 00:36:53,-3497
-19904,-819,15804,2018-01-01 00:36:54,-4919
-21243,-818,15732,2018-01-01 00:36:55,-6329
-22270,-821,15670,2018-01-01 00:36:56,-7421
-23377,-906,15628,2018-01-01 00:36:57,-8655
-24736,-1032,15603,2018-01-01 00:36:58,-10165
-25900,-1091,15600,2018-01-01 00:36:59,-11391
-26877,-1103,15572,2018-01-01 00:37:00,-12408
-27923,-1165,15516,2018-01-01 00:37:01,-13572
-28943,-1230,15488,2018-01-01 00:37:02,-14685
-29662,-1228,15491,2018-01-01 00:37:03,-15399
-30135,-1246,15503,2018-01-01 00:37:04,-15878
-30811,-1280,15489,2018-01-01 00:37:05,-16602
-31700,-1296,15450,2018-01-01 00:37:06,-17546
-32311,-1327,15459,2018-01-01 00:37:07,-18179
-32666,-1349,15498,2018-01-01 00:37:08,-18517
-32764,-1363,15486,2018-01-01 00:37:09,-18641
-32764,-1341,15448,2018-01-01 00:37:10,-18657
-32764,-1341,15448,2018-01-01 00:37:11,-18657
-32764,-1325,15524,2018-01-01 00:37:12,-18565
-32764,-1325,15524,2018-01-01 00:37:13,-18565
-32764,-1295,15554,2018-01-01 00:37:14,-18505
-32764,-1295,15554,2018-01-01 00:37:15,-18505
-32764,-1283,15578,2018-01-01 00:37:16,-18469
-32764,-1283,15578,2018-01-01 00:37:17,-18469
-32764,-1298,15600,2018-01-01 00:37:18,-18462
-32764,-1298,15600,2018-01-01 00:37:19,-18462
-32070,-1178,15583,2018-01-01 00:37:20,-17665
-32070,-1178,15583,2018-01-01 00:37:21,-17665
-31208,-1112,15646,2018-01-01 00:37:22,-16674
-29571,-1031,15759,2018-01-01 00:37:23,-14843
-29571,-1031,15759,2018-01-01 00:37:24,-14843
-28082,-888,15731,2018-01-01 00:37:25,-13239
-28082,-888,15731,2018-01-01 00:37:26,-13239
-25784,-677,15894,2018-01-01 00:37:27,-10567
-25784,-677,15894,2018-01-01 00:37:28,-10567
-23332,-476,15984,2018-01-01 00:37:29,-7824
-23332,-476,15984,2018-01-01 00:37:30,-7824
-21778,-258,15945,2018-01-01 00:37:31,-6091
-21778,-258,15945,2018-01-01 00:37:32,-6091
-20312,-174,15934,2018-01-01 00:37:33,-4552
-18332,-82,16026,2018-01-01 00:37:34,-2388
-16773,-57,16137,2018-01-01 00:37:35,-693
-15698,-82,16174,2018-01-01 00:37:36,394
-14430,-51,16153,2018-01-01 00:37:37,1672
-12688,-44,16162,2018-01-01 00:37:38,3430
-10841,45,16217,2018-01-01 00:37:39,5421
-9247,161,16294,2018-01-01 00:37:40,7208
-7777,30,16390,2018-01-01 00:37:41,8643
-6204,-159,16483,2018-01-01 00:37:42,10120
-4488,-230,16544,2018-01-01 00:37:43,11826
-2821,-305,16575,2018-01-01 00:37:44,13449
-1384,-432,16587,2018-01-01 00:37:45,14771
16,-555,16597,2018-01-01 00:37:46,16058
1618,-628,16618,2018-01-01 00:37:47,17608
3294,-660,16679,2018-01-01 00:37:48,19313
4808,-692,16771,2018-01-01 00:37:49,20887
6218,-759,16831,2018-01-01 00:37:50,22290
7670,-824,16856,2018-01-01 00:37:51,23702
9230,-840,16892,2018-01-01 00:37:52,25282
10886,-844,16940,2018-01-01 00:37:53,26982
12415,-880,16990,2018-01-01 00:37:54,28525
13698,-964,17031,2018-01-01 00:37:55,29765
15028,-984,17046,2018-01-01 00:37:56,31090
16603,-910,17070,2018-01-01 00:37:57,32763
18061,-866,17134,2018-01-01 00:37:58,34329
19254,-850,17186,2018-01-01 00:37:59,35590
20568,-825,17192,2018-01-01 00:38:00,36935
21949,-814,17196,2018-01-01 00:38:01,38331
22998,-808,17232,2018-01-01 00:38:02,39422
23949,-738,17286,2018-01-01 00:38:03,40497
25120,-630,17327,2018-01-01 00:38:04,41817
26052,-615,17314,2018-01-01 00:38:05,42751
26685,-624,17267,2018-01-01 00:38:06,43328
26685,-624,17267,2018-01-01 00:38:07,43328
28915,-465,17386,2018-01-01 00:38:08,45836
28915,-465,17386,2018-01-01 00:38:09,45836
29833,-415,17396,2018-01-01 00:38:10,46814
29833,-415,17396,2018-01-01 00:38:11,46814
31289,-221,17468,2018-01-01 00:38:12,48536
31289,-221,17468,2018-01-01 00:38:13,48536
32273,-10,17484,2018-01-01 00:38:14,49747
32273,-10,17484,2018-01-01 00:38:15,49747
32764,392,17533,2018-01-01 00:38:16,50689
32764,392,17585,2018-01-01 00:38:17,50741
32764,624,17595,2018-01-01 00:38:18,50983
32764,849,17574,2018-01-01 00:38:19,51187
32764,1131,17535,2018-01-01 00:38:20,51430
32764,1508,17492,2018-01-01 00:38:21,51764
32764,1891,17489,2018-01-01 00:38:22,52144
32764,2210,17516,2018-01-01 00:38:23,52490
32764,2533,17498,2018-01-01 00:38:24,52795
32764,2846,17417,2018-01-01 00:38:25,53027
32764,3100,17370,2018-01-01 00:38:26,53234
32764,3299,17395,2018-01-01 00:38:27,53458
32293,3416,17378,2018-01-01 00:38:28,53087
31317,3420,17293,2018-01-01 00:38:29,52030
30486,3319,17242,2018-01-01 00:38:30,51047
29619,3176,17239,2018-01-01 00:38:31,50034
28731,3054,17236,2018-01-01 00:38:32,49021
27918,2870,17228,2018-01-01 00:38:33,48016
26674,2532,17183,2018-01-01 00:38:34,46389
25264,2172,17120,2018-01-01 00:38:35,44556
24254,1914,17122,2018-01-01 00:38:36,43290
23172,1649,17117,2018-01-01 00:38:37,41938
21744,1304,17034,2018-01-01 00:38:38,40082
20399,1018,16976,2018-01-01 00:38:39,38393
19181,783,16982,2018-01-01 00:38:40,36946
17788,525,16970,2018-01-01 00:38:41,35283
16248,367,16906,2018-01-01 00:38:42,33521
14730,268,16826,2018-01-01 00:38:43,31824
13234,116,16754,2018-01-01 00:38:44,30104
11738,-24,16693,2018-01-01 00:38:45,28407
10266,-146,16645,2018-01-01 00:38:46,26765
8851,-254,16602,2018-01-01 00:38:47,25199
7459,-341,16564,2018-01-01 00:38:48,23682
5937,-431,16533,2018-01-01 00:38:49,22039
5937,-431,16533,2018-01-01 00:38:50,22039
2825,-485,16458,2018-01-01 00:38:51,18798
2825,-485,16458,2018-01-01 00:38:52,18798
-204,-508,16388,2018-01-01 00:38:53,15676
-204,-508,16388,2018-01-01 00:38:54,15676
-3175,-567,16320,2018-01-01 00:38:55,12578
-3175,-567,16320,2018-01-01 00:38:56,12578
-6135,-630,16252,2018-01-01 00:38:57,9487
-6135,-630,16252,2018-01-01 00:38:58,9487
-8857,-585,16176,2018-01-01 00:38:59,6734
-8857,-585,16176,2018-01-01 00:39:00,6734
-10352,-551,16089,2018-01-01 00:39:01,5186
-13132,-646,15931,2018-01-01 00:39:02,2153
-13132,-646,15931,2018-01-01 00:39:03,2153
-15865,-662,15868,2018-01-01 00:39:04,-659
-15865,-662,15868,2018-01-01 00:39:05,-659
-18408,-738,15809,2018-01-01 00:39:06,-3337
-18408,-738,15809,2018-01-01 00:39:07,-3337
-21129,-868,15687,2018-01-01 00:39:08,-6310
-21129,-868,15687,2018-01-01 00:39:09,-6310
-23228,-870,15643,2018-01-01 00:39:10,-8455
-23228,-870,15643,2018-01-01 00:39:11,-8455
-24625,-972,15618,2018-01-01 00:39:12,-9979
-25854,-1063,15591,2018-01-01 00:39:13,-11326
-26721,-1098,15574,2018-01-01 00:39:14,-12245
-27776,-1173,15534,2018-01-01 00:39:15,-13415
-28956,-1240,15497,2018-01-01 00:39:16,-14699
-29678,-1218,15516,2018-01-01 00:39:17,-15380
-30137,-1196,15553,2018-01-01 00:39:18,-15780
-30827,-1244,15550,2018-01-01 00:39:19,-16521
-31620,-1312,15527,2018-01-01 00:39:20,-17405
-32164,-1346,15529,2018-01-01 00:39:21,-17981
-32595,-1368,15548,2018-01-01 00:39:22,-18415
-32764,-1396,15528,2018-01-01 00:39:23,-18632
-32764,-1404,15477,2018-01-01 00:39:24,-18691
-32764,-1406,15471,2018-01-01 00:39:25,-18699
-32764,-1380,15499,2018-01-01 00:39:26,-18645
-32764,-1346,15487,2018-01-01 00:39:27,-18623
-32764,-1349,15474,2018-01-01 00:39:28,-18639
-32764,-1325,15503,2018-01-01 00:39:29,-18586
-32764,-1304,15512,2018-01-01 00:39:30,-18556
-32764,-1331,15529,2018-01-01 00:39:31,-18566
-32757,-1290,15584,2018-01-01 00:39:32,-18463
-32361,-1234,15608,2018-01-01 00:39:33,-17987
-32060,-1232,15622,2018-01-01 00:39:34,-17670
-31310,-1165,15690,2018-01-01 00:39:35,-16785
-30340,-1090,15776,2018-01-01 00:39:36,-15654
-29703,-1058,15811,2018-01-01 00:39:37,-14950
-29163,-969,15794,2018-01-01 00:39:38,-14338
-28240,-891,15797,2018-01-01 00:39:39,-13334
-27057,-826,15845,2018-01-01 00:39:40,-12038
-25946,-728,15877,2018-01-01 00:39:41,-10797
-24766,-638,15890,2018-01-01 00:39:42,-9514
-23539,-527,15934,2018-01-01 00:39:43,-8132
-22729,-527,15934,2018-01-01 00:39:44,-7322
-22027,-404,15887,2018-01-01 00:39:45,-6544
-22027,-404,15887,2018-01-01 00:39:46,-6544
-18548,-130,16022,2018-01-01 00:39:47,-2656
-18548,-130,16022,2018-01-01 00:39:48,-2656
-15990,-68,16174,2018-01-01 00:39:49,116
-15990,-68,16174,2018-01-01 00:39:50,116
-13094,-121,16145,2018-01-01 00:39:51,2930
-13094,-121,16145,2018-01-01 00:39:52,2930
-9492,163,16308,2018-01-01 00:39:53,6979
-9492,163,16308,2018-01-01 00:39:54,6979
-7891,172,16393,2018-01-01 00:39:55,8674
-6365,1,16440,2018-01-01 00:39:56,10076
-4735,-150,16488,2018-01-01 00:39:57,11603
-3097,-247,16584,2018-01-01 00:39:58,13240
-1625,-327,16677,2018-01-01 00:39:59,14725
-210,-445,16709,2018-01-01 00:40:00,16054
1360,-540,16722,2018-01-01 00:40:01,17542
3017,-582,16769,2018-01-01 00:40:02,19204
4599,-646,16834,2018-01-01 00:40:03,20787
6092,-699,16868,2018-01-01 00:40:04,22261
7530,-736,16876,2018-01-01 00:40:05,23670
9075,-781,16916,2018-01-01 00:40:06,25210
10781,-780,16981,2018-01-01 00:40:07,26982
12304,-821,17005,2018-01-01 00:40:08,28488
13513,-930,16974,2018-01-01 00:40:09,29557
14838,-912,16962,2018-01-01 00:40:10,30888
16482,-798,17018,2018-01-01 00:40:11,32702
17975,-789,17088,2018-01-01 00:40:12,34274
19114,-854,17106,2018-01-01 00:40:13,35366
20378,-865,17101,2018-01-01 00:40:14,36614
21807,-798,17150,2018-01-01 00:40:15,38159
22915,-742,17241,2018-01-01 00:40:16,39414
23813,-724,17302,2018-01-01 00:40:17,40391
24976,-697,17326,2018-01-01 00:40:18,41605
26062,-690,17328,2018-01-01 00:40:19,42700
26725,-654,17319,2018-01-01 00:40:20,43390
27616,-538,17363,2018-01-01 00:40:21,44441
28824,-442,17453,2018-01-01 00:40:22,45835
29478,-402,17460,2018-01-01 00:40:23,46536
29734,-373,17391,2018-01-01 00:40:24,46752
30433,-317,17399,2018-01-01 00:40:25,47515
31210,-210,17472,2018-01-01 00:40:26,48472
31546,-80,17480,2018-01-01 00:40:27,48946
31984,52,17466,2018-01-01 00:40:28,49502
31984,52,17466,2018-01-01 00:40:29,49502
32764,344,17542,2018-01-01 00:40:30,50650
32764,344,17542,2018-01-01 00:40:31,50650
32764,752,17478,2018-01-01 00:40:32,50994
32764,752,17478,2018-01-01 00:40:33,50994
32764,1430,17576,2018-01-01 00:40:34,51770
32764,1430,17576,2018-01-01 00:40:35,51770
32764,2044,17488,2018-01-01 00:40:36,52296
32764,2044,17488,2018-01-01 00:40:37,52296
32764,2762,17499,2018-01-01 00:40:38,53025
32764,2762,17499,2018-01-01 00:40:39,53025
32764,3108,17560,2018-01-01 00:40:40,53432
32194,3300,17457,2018-01-01 00:40:41,52951
32194,3300,17457,2018-01-01 00:40:42,52951
30662,3373,17351,2018-01-01 00:40:43,51386
30662,3373,17351,2018-01-01 00:40:44,51386
28932,3232,17314,2018-01-01 00:40:45,49478
28932,3232,17314,2018-01-01 00:40:46,49478
26897,2632,17208,2018-01-01 00:40:47,46737
26897,2632,17208,2018-01-01 00:40:48,46737
24478,2054,17119,2018-01-01 00:40:49,43651
24478,2054,17119,2018-01-01 00:40:50,43651
23453,1743,17103,2018-01-01 00:40:51,42299
22112,1392,17032,2018-01-01 00:40:52,40536
20697,1083,16977,2018-01-01 00:40:53,38757
19358,823,16936,2018-01-01 00:40:54,37117
18012,581,16892,2018-01-01 00:40:55,35485
16548,444,16855,2018-01-01 00:40:56,33847
14978,348,16815,2018-01-01 00:40:57,32141
13486,126,16774,2018-01-01 00:40:58,30386
12114,-84,16728,2018-01-01 00:40:59,28758
10599,-184,16652,2018-01-01 00:41:00,27067
8977,-268,16585,2018-01-01 00:41:01,25294
7542,-352,16582,2018-01-01 00:41:02,23772
6108,-475,16580,2018-01-01 00:41:03,22213
4465,-572,16526,2018-01-01 00:41:04,20419
2890,-546,16478,2018-01-01 00:41:05,18822
1467,-540,16455,2018-01-01 00:41:06,17382
-52,-597,16420,2018-01-01 00:41:07,15771
-1622,-625,16360,2018-01-01 00:41:08,14113
-3067,-678,16298,2018-01-01 00:41:09,12553
-4491,-733,16240,2018-01-01 00:41:10,11016
-5928,-703,16197,2018-01-01 00:41:11,9566
-7320,-687,16164,2018-01-01 00:41:12,8157
-8785,-686,16114,2018-01-01 00:41:13,6643
-10298,-649,16056,2018-01-01 00:41:14,5109
-11716,-687,15994,2018-01-01 00:41:15,3591
-13020,-728,15924,2018-01-01 00:41:16,2176
-14313,-678,15853,2018-01-01 00:41:17,862
-15705,-682,15790,2018-01-01 00:41:18,-597
-17056,-719,15768,2018-01-01 00:41:19,-2007
-18287,-722,15766,2018-01-01 00:41:20,-3243
-19662,-779,15720,2018-01-01 00:41:21,-4721
-21022,-800,15662,2018-01-01 00:41:22,-6160
-21022,-800,15662,2018-01-01 00:41:23,-6160
-23079,-766,15673,2018-01-01 00:41:24,-8172
-23079,-766,15673,2018-01-01 00:41:25,-8172
-25644,-1042,15644,2018-01-01 00:41:26,-11042
-25644,-1042,15644,2018-01-01 00:41:27,-11042
-27616,-1064,15544,2018-01-01 00:41:28,-13136
-27616,-1064,15544,2018-01-01 00:41:29,-13136
-29443,-1142,15475,2018-01-01 00:41:30,-15110
-29443,-1142,15475,2018-01-01 00:41:31,-15110
-30593,-1202,15476,2018-01-01 00:41:32,-16319
-30593,-1202,15476,2018-01-01 00:41:33,-16319
-31518,-1288,15493,2018-01-01 00:41:34,-17313
-32126,-1297,15502,2018-01-01 00:41:35,-17921
-32507,-1313,15503,2018-01-01 00:41:36,-18317
-32764,-1324,15461,2018-01-01 00:41:37,-18627
-32764,-1310,15432,2018-01-01 00:41:38,-18642
-32764,-1342,15470,2018-01-01 00:41:39,-18636
-32764,-1368,15486,2018-01-01 00:41:40,-18646
-32764,-1387,15451,2018-01-01 00:41:41,-18700
-32764,-1397,15476,2018-01-01 00:41:42,-18685
-32764,-1360,15541,2018-01-01 00:41:43,-18583
-32764,-1360,15549,2018-01-01 00:41:44,-18575
-32764,-1386,15532,2018-01-01 00:41:45,-18618
-32764,-1366,15545,2018-01-01 00:41:46,-18585
-32640,-1317,15573,2018-01-01 00:41:47,-18384
-32306,-1250,15602,2018-01-01 00:41:48,-17954
-31531,-1182,15648,2018-01-01 00:41:49,-17065
-30540,-1134,15714,2018-01-01 00:41:50,-15960
-29748,-1101,15766,2018-01-01 00:41:51,-15083
-29154,-1092,15775,2018-01-01 00:41:52,-14471
-28387,-1071,15774,2018-01-01 00:41:53,-13684
-27396,-941,15798,2018-01-01 00:41:54,-12539
-26373,-795,15833,2018-01-01 00:41:55,-11335
-25090,-722,15900,2018-01-01 00:41:56,-9912
-23655,-587,15998,2018-01-01 00:41:57,-8244
-22810,-484,16002,2018-01-01 00:41:58,-7292
-22252,-478,15884,2018-01-01 00:41:59,-6846
-20834,-349,15852,2018-01-01 00:42:00,-5331
-18758,-148,15984,2018-01-01 00:42:01,-2922
-17200,-83,16106,2018-01-01 00:42:02,-1177
-16211,-51,16120,2018-01-01 00:42:03,-142
-15000,14,16105,2018-01-01 00:42:04,1119
-13328,14,16159,2018-01-01 00:42:05,2845
-11486,134,16263,2018-01-01 00:42:06,4911
-9710,316,16348,2018-01-01 00:42:07,6954
-9710,316,16348,2018-01-01 00:42:08,6954
-6434,72,16487,2018-01-01 00:42:09,10125
-6434,72,16487,2018-01-01 00:42:10,10125
-3098,-96,16656,2018-01-01 00:42:11,13462
-3098,-96,16656,2018-01-01 00:42:12,13462
-416,-297,16637,2018-01-01 00:42:13,15924
-416,-297,16637,2018-01-01 00:42:14,15924
3040,-484,16727,2018-01-01 00:42:15,19283
3040,-484,16727,2018-01-01 00:42:16,19283
5936,-647,16812,2018-01-01 00:42:17,22101
5936,-647,16812,2018-01-01 00:42:18,22101
7313,-755,16814,2018-01-01 00:42:19,23372
10549,-840,16901,2018-01-01 00:42:20,26610
10549,-840,16901,2018-01-01 00:42:21,26610
13339,-936,16928,2018-01-01 00:42:22,29331
13339,-936,16928,2018-01-01 00:42:23,29331
16236,-948,17043,2018-01-01 00:42:24,32331
16236,-948,17043,2018-01-01 00:42:25,32331
18904,-945,17090,2018-01-01 00:42:26,35049
18904,-945,17090,2018-01-01 00:42:27,35049
20093,-888,17140,2018-01-01 00:42:28,36345
21540,-814,17263,2018-01-01 00:42:29,37989
22733,-778,17352,2018-01-01 00:42:30,39307
23615,-775,17346,2018-01-01 00:42:31,40186
24724,-747,17324,2018-01-01 00:42:32,41301
25890,-712,17368,2018-01-01 00:42:33,42546
26690,-664,17421,2018-01-01 00:42:34,43447
27469,-564,17422,2018-01-01 00:42:35,44327
28485,-496,17417,2018-01-01 00:42:36,45406
29247,-484,17437,2018-01-01 00:42:37,46200
29717,-408,17462,2018-01-01 00:42:38,46771
30435,-299,17507,2018-01-01 00:42:39,47643
31139,-245,17523,2018-01-01 00:42:40,48417
31395,-216,17463,2018-01-01 00:42:41,48642
31770,-169,17428,2018-01-01 00:42:42,49029
32537,-60,17493,2018-01-01 00:42:43,49970
32764,111,17554,2018-01-01 00:42:44,50429
32764,256,17516,2018-01-01 00:42:45,50536
32764,405,17463,2018-01-01 00:42:46,50632
32764,692,17498,2018-01-01 00:42:47,50954
32764,1034,17550,2018-01-01 00:42:48,51348
32764,1306,17533,2018-01-01 00:42:49,51603
32764,1613,17491,2018-01-01 00:42:50,51868
32764,1613,17491,2018-01-01 00:42:51,51868
32764,2424,17512,2018-01-01 00:42:52,52700
32764,2796,17506,2018-01-01 00:42:53,53066
32764,3106,17476,2018-01-01 00:42:54,53346
32458,3393,17437,2018-01-01 00:42:55,53288
31763,3661,17393,2018-01-01 00:42:56,52817
30970,3736,17344,2018-01-01 00:42:57,52050
30046,3649,17276,2018-01-01 00:42:58,50971
29214,3614,17220,2018-01-01 00:42:59,50048
28484,3521,17223,2018-01-01 00:43:00,49228
27329,3232,17214,2018-01-01 00:43:01,47775
27329,3232,17214,2018-01-01 00:43:02,47775
24832,2533,17078,2018-01-01 00:43:03,44443
24832,2533,17078,2018-01-01 00:43:04,44443
22364,1844,17013,2018-01-01 00:43:05,41221
22364,1844,17013,2018-01-01 00:43:06,41221
19561,1135,16994,2018-01-01 00:43:07,37690
19561,1135,16994,2018-01-01 00:43:08,37690
16784,548,16906,2018-01-01 00:43:09,34238
16784,548,16906,2018-01-01 00:43:10,34238
13740,232,16786,2018-01-01 00:43:11,30758
13740,232,16786,2018-01-01 00:43:12,30758
12231,52,16747,2018-01-01 00:43:13,29030
10670,-90,16700,2018-01-01 00:43:14,27280
9131,-244,16649,2018-01-01 00:43:15,25536
7722,-375,16642,2018-01-01 00:43:16,23989
6263,-484,16640,2018-01-01 00:43:17,22419
4622,-567,16583,2018-01-01 00:43:18,20638
3041,-620,16510,2018-01-01 00:43:19,18931
1583,-676,16449,2018-01-01 00:43:20,17356
59,-753,16382,2018-01-01 00:43:21,15688
-1477,-790,16314,2018-01-01 00:43:22,14047
-2893,-813,16274,2018-01-01 00:43:23,12568
-4331,-916,16248,2018-01-01 00:43:24,11001
-5816,-981,16220,2018-01-01 00:43:25,9423
-7222,-996,16192,2018-01-01 00:43:26,7974
-8651,-1023,16144,2018-01-01 00:43:27,6470
-10159,-974,16073,2018-01-01 00:43:28,4940
-11622,-959,15990,2018-01-01 00:43:29,3409
-12923,-1002,15924,2018-01-01 00:43:30,1999
-14129,-967,15914,2018-01-01 00:43:31,818
-15464,-951,15914,2018-01-01 00:43:32,-501
-16838,-947,15884,2018-01-01 00:43:33,-1901
-18070,-919,15841,2018-01-01 00:43:34,-3148
-19378,-960,15779,2018-01-01 00:43:35,-4559
-20741,-1007,15721,2018-01-01 00:43:36,-6027
-21838,-967,15703,2018-01-01 00:43:37,-7102
-22846,-901,15691,2018-01-01 00:43:38,-8056
-24092,-887,15659,2018-01-01 00:43:39,-9320
-25406,-919,15625,2018-01-01 00:43:40,-10700
-26340,-930,15613,2018-01-01 00:43:41,-11657
-27118,-978,15608,2018-01-01 00:43:42,-12488
-28342,-1080,15552,2018-01-01 00:43:43,-13870
-29410,-1106,15489,2018-01-01 00:43:44,-15027
-29410,-1106,15489,2018-01-01 00:43:45,-15027
-30452,-1116,15492,2018-01-01 00:43:46,-16076
-30452,-1116,15492,2018-01-01 00:43:47,-16076
-31929,-1125,15454,2018-01-01 00:43:48,-17600
-31929,-1125,15454,2018-01-01 00:43:49,-17600
-32764,-1199,15446,2018-01-01 00:43:50,-18517
-32764,-1199,15446,2018-01-01 00:43:51,-18517
-32764,-1243,15437,2018-01-01 00:43:52,-18570
-32764,-1243,15437,2018-01-01 00:43:53,-18570
-32764,-1243,15504,2018-01-01 00:43:54,-18503
-32764,-1243,15504,2018-01-01 00:43:55,-18503
-32764,-1254,15527,2018-01-01 00:43:56,-18491
-32764,-1238,15554,2018-01-01 00:43:57,-18448
-32764,-1178,15586,2018-01-01 00:43:58,-18356
-32764,-1205,15608,2018-01-01 00:43:59,-18361
-32764,-1205,15608,2018-01-01 00:44:00,-18361
-32035,-1126,15623,2018-01-01 00:44:01,-17538
-32035,-1126,15623,2018-01-01 00:44:02,-17538
-30692,-1085,15669,2018-01-01 00:44:03,-16108
-30692,-1085,15669,2018-01-01 00:44:04,-16108
-29176,-1000,15763,2018-01-01 00:44:05,-14413
-29176,-1000,15763,2018-01-01 00:44:06,-14413
-28596,-902,15737,2018-01-01 00:44:07,-13761
-27626,-812,15766,2018-01-01 00:44:08,-12672
-26444,-750,15850,2018-01-01 00:44:09,-11344
-25179,-672,15928,2018-01-01 00:44:10,-9923
-23908,-546,15996,2018-01-01 00:44:11,-8458
-23053,-436,16024,2018-01-01 00:44:12,-7465
-22453,-402,15968,2018-01-01 00:44:13,-6887
-21198,-366,15939,2018-01-01 00:44:14,-5625
-19132,-267,16041,2018-01-01 00:44:15,-3358
-17338,-203,16160,2018-01-01 00:44:16,-1381
-16275,-174,16184,2018-01-01 00:44:17,-265
-15177,-138,16150,2018-01-01 00:44:18,835
-13578,-141,16146,2018-01-01 00:44:19,2427
-11739,-59,16195,2018-01-01 00:44:20,4397
-10010,107,16271,2018-01-01 00:44:21,6368
-8405,130,16371,2018-01-01 00:44:22,8096
-6774,16,16471,2018-01-01 00:44:23,9713
-5088,-106,16528,2018-01-01 00:44:24,11334
-3416,-209,16549,2018-01-01 00:44:25,12924
-1924,-340,16565,2018-01-01 00:44:26,14301
-584,-462,16591,2018-01-01 00:44:27,15545
941,-510,16633,2018-01-01 00:44:28,17064
2651,-560,16684,2018-01-01 00:44:29,18775
2651,-560,16684,2018-01-01 00:44:30,18775
5714,-689,16756,2018-01-01 00:44:31,21781
7206,-780,16810,2018-01-01 00:44:32,23236
8741,-826,16879,2018-01-01 00:44:33,24794
10384,-828,16924,2018-01-01 00:44:34,26480
11984,-875,16943,2018-01-01 00:44:35,28052
13294,-938,16975,2018-01-01 00:44:36,29331
14539,-940,17025,2018-01-01 00:44:37,30624
16047,-865,17072,2018-01-01 00:44:38,32254
17530,-806,17114,2018-01-01 00:44:39,33838
18707,-816,17164,2018-01-01 00:44:40,35055
18707,-816,17164,2018-01-01 00:44:41,35055
21348,-785,17286,2018-01-01 00:44:42,37849
21348,-785,17286,2018-01-01 00:44:43,37849
23558,-739,17305,2018-01-01 00:44:44,40124
23558,-739,17305,2018-01-01 00:44:45,40124
25825,-594,17341,2018-01-01 00:44:46,42572
25825,-594,17341,2018-01-01 00:44:47,42572
27250,-568,17308,2018-01-01 00:44:48,43990
27250,-568,17308,2018-01-01 00:44:49,43990
29240,-398,17332,2018-01-01 00:44:50,46174
29240,-398,17394,2018-01-01 00:44:51,46236
29660,-383,17424,2018-01-01 00:44:52,46701
30257,-353,17430,2018-01-01 00:44:53,47334
30986,-322,17428,2018-01-01 00:44:54,48092
31408,-246,17405,2018-01-01 00:44:55,48567
31868,-109,17409,2018-01-01 00:44:56,49168
32606,20,17453,2018-01-01 00:44:57,50079
32764,149,17471,2018-01-01 00:44:58,50384
32764,293,17456,2018-01-01 00:44:59,50513
32764,499,17469,2018-01-01 00:45:00,50732
32764,817,17514,2018-01-01 00:45:01,51095
32764,1179,17518,2018-01-01 00:45:02,51461
32764,1532,17476,2018-01-01 00:45:03,51772
32764,1853,17464,2018-01-01 00:45:04,52081
32764,2181,17494,2018-01-01 00:45:05,52439
32764,2589,17498,2018-01-01 00:45:06,52851
32764,2968,17473,2018-01-01 00:45:07,53205
32764,3220,17484,2018-01-01 00:45:08,53468
32678,3423,17498,2018-01-01 00:45:09,53599
31822,3570,17428,2018-01-01 00:45:10,52820
30888,3615,17325,2018-01-01 00:45:11,51828
30094,3551,17264,2018-01-01 00:45:12,50909
29284,3434,17228,2018-01-01 00:45:13,49946
28486,3270,17208,2018-01-01 00:45:14,48964
27418,2956,17186,2018-01-01 00:45:15,47560
25997,2600,17134,2018-01-01 00:45:16,45731
24770,2326,17095,2018-01-01 00:45:17,44191
23767,2040,17081,2018-01-01 00:45:18,42888
22533,1690,17049,2018-01-01 00:45:19,41272
21095,1342,17007,2018-01-01 00:45:20,39444
19679,1025,16978,2018-01-01 00:45:21,37682
